SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,gender_Female,gender_Male
0,1,0,1.2879383306831464,1,1,2,1,2,1,2,2,1,1.1379423351948288,1.8069711527281718,0,False,True,False,False,False,True,True,False,False,False,True,False
1,1,0,-1.2774445836787656,0,0,1,1,1,1,1,1,1,-1.328164413051698,-0.9972011202524402,1,True,False,False,True,False,False,False,False,True,False,True,False
1,1,0,1.1657772395230555,1,2,1,2,1,2,1,1,1,0.6909189421501416,1.3106666584054105,0,False,True,False,False,True,False,True,False,False,False,False,True
0,0,0,-0.7073594915983407,1,1,1,1,2,1,2,2,1,0.9717626351782166,-0.34344617205707845,0,False,True,False,True,False,False,False,True,False,False,True,False
0,0,0,1.2879383306831464,1,2,1,2,1,2,2,2,1,1.3589613362169235,2.039791187296378,1,False,True,False,False,True,False,False,True,False,False,False,True
0,0,0,-0.5851984004382496,1,2,1,1,1,1,1,1,1,-0.4806479429669752,-0.6048995827712131,0,True,False,False,True,False,False,False,False,True,False,True,False
0,1,1,1.002895784642934,1,1,1,2,1,1,2,2,1,1.0049985751815391,1.4360839366513785,0,False,True,False,False,True,False,False,False,True,False,True,False
0,1,1,-0.748079855318371,1,1,2,2,1,1,1,2,1,-0.11172900893009581,-0.6480593748801495,0,True,False,False,False,False,True,True,False,False,False,False,True
1,0,0,-0.5851984004382496,1,2,1,2,1,1,1,1,1,0.5247392421335293,-0.38486191118565366,0,False,True,False,True,False,False,False,True,False,False,False,True
1,1,0,1.6137012404433893,1,2,2,1,1,1,1,1,0,0.45660556512671835,1.4654237646374533,0,False,True,False,False,False,True,True,False,False,False,True,False
0,1,0,1.5322605130033284,1,2,2,2,2,2,2,2,0,1.6464522172456624,2.631974442298991,0,False,True,False,False,False,True,False,True,False,False,False,True
0,0,0,0.22920887396235737,1,1,0,0,0,0,0,0,0,-1.4860351280674797,-0.6807548491069192,0,False,False,True,False,False,True,False,False,False,True,True,False
0,1,1,1.4508197855632678,1,1,2,2,2,2,1,1,0,-0.07018408392594272,0.9239063525453307,0,True,False,False,False,False,True,False,True,False,False,False,True
0,0,0,-0.7888002190384014,1,1,1,1,1,1,1,2,1,0.534710024134526,-0.5627773918024916,1,False,True,False,True,False,False,False,False,True,False,False,True
1,1,0,1.3286586944031769,1,2,2,2,1,1,2,1,1,0.9285559131738974,1.627090852930927,0,False,True,False,False,False,True,False,True,False,False,False,True
0,0,0,-0.0965540357978854,1,2,1,1,2,1,2,2,0,1.1861344481996465,0.35923056606841286,0,False,True,False,True,False,False,False,False,True,False,True,False
0,1,0,0.758573602322752,1,2,1,1,1,2,2,2,1,0.3469269631157543,0.714377152081947,0,True,False,False,False,False,True,True,False,False,False,False,True
0,0,0,-0.055833672077855064,1,2,2,1,2,1,1,1,1,0.6643301901474837,0.145749650624211,0,False,True,False,True,False,False,False,True,False,False,True,False
0,1,0,-0.9516816739185228,1,1,1,1,1,1,2,2,0,0.8205391081630994,-0.6314798332567167,1,False,True,False,True,False,False,False,False,True,False,True,False
0,1,1,1.6137012404433893,1,2,2,2,2,2,1,2,1,0.4898415051300408,1.4916728658228882,0,True,False,False,False,False,True,True,False,False,False,True,False
0,0,0,-0.9109613101984924,1,2,1,1,1,1,2,2,1,0.2455573461056209,-0.6574640150020968,1,True,False,False,True,False,False,False,True,False,False,False,True
0,0,0,0.18848851024232702,1,1,0,0,0,0,0,0,1,-1.4943441130683104,-0.7012640290911657,0,False,False,True,False,True,False,False,False,True,False,True,False
0,0,0,-1.2367242199587352,1,1,1,1,2,2,2,2,0,0.3868100911197414,-0.9371527138400071,1,True,False,False,True,False,False,False,False,True,False,True,False
0,0,0,0.9214550572028734,1,1,2,2,1,1,2,2,1,1.2010906212011416,1.4432588381528642,0,False,True,False,False,True,False,False,False,False,True,False,True
0,0,1,0.025607055362205634,1,2,2,1,2,1,1,2,1,1.0149693571825356,0.43793371638470857,0,False,True,False,True,False,False,True,False,False,False,False,True
0,1,1,0.5549717837226001,1,1,1,1,2,2,1,2,0,0.8703930181680831,0.862445042452605,0,False,True,False,False,True,False,True,False,False,False,True,False
0,0,1,-1.2774445836787656,1,1,2,1,1,2,1,1,0,-0.3410569949530208,-0.9840876079697252,0,True,False,False,True,False,False,False,False,True,False,True,False
1,0,0,-0.5037576729981889,1,2,1,1,1,1,1,2,1,-0.10508182092943122,-0.48963754972734785,1,True,False,False,True,False,False,False,False,False,True,True,False
0,1,0,-0.9516816739185228,1,1,1,2,2,1,1,1,1,0.50313588113137,-0.680666542626901,1,False,True,False,True,False,False,False,False,True,False,False,True
1,0,0,-0.015113308357824713,1,2,1,1,1,1,2,2,1,1.04321990618536,0.324945575201314,1,False,True,False,True,False,False,False,True,False,False,False,True
0,1,1,-0.5444780367182193,1,1,1,1,2,1,1,1,1,-0.5039131009693008,-0.5829995757266787,0,True,False,False,True,False,False,True,False,False,False,True,False
0,1,0,1.5322605130033284,1,2,2,1,2,2,1,1,0,0.017891157082861757,1.0934327175604315,1,True,False,False,False,False,True,False,True,False,False,True,False
0,0,1,1.1657772395230555,1,2,0,0,0,0,0,0,1,-1.3215172250510334,-0.3465810520977276,0,False,False,True,False,False,True,False,True,False,False,True,False
0,0,0,-0.2594354906780068,1,1,1,1,1,1,1,1,0,-0.641842251983089,-0.46367544460197224,0,True,False,False,True,False,False,False,False,True,False,False,True
0,1,0,0.5142514200025698,1,2,1,2,2,1,2,2,1,1.4287568102239003,1.147763279391681,0,False,True,False,True,False,False,True,False,False,False,False,True
0,1,1,1.2064976032430856,1,2,1,1,2,1,2,1,1,0.8089065291619363,1.3812676891800284,0,False,True,False,False,False,True,False,True,False,False,False,True
0,0,0,-1.2774445836787656,1,1,0,0,0,0,0,0,0,-1.4993295040688086,-0.9994750121129111,1,False,False,True,True,False,False,False,False,False,True,False,True
0,0,0,-1.1960038562387048,1,1,1,1,1,1,1,1,0,-0.6651074099854147,-0.9427822519411727,0,True,False,False,True,False,False,False,False,False,True,True,False
0,1,1,0.35136996512244845,1,2,2,2,2,1,1,2,1,1.2243557792034672,0.7273140514046257,0,False,True,False,False,True,False,True,False,False,False,True,False
0,1,1,1.4100994218432374,1,1,1,2,2,2,2,2,0,1.2758714862086173,2.036435541055683,0,False,True,False,False,False,True,True,False,False,False,False,True
0,0,0,-1.2774445836787656,1,2,1,1,1,1,2,1,1,0.6610065961471517,-0.9707754061069688,1,False,True,False,True,False,False,False,False,False,True,False,True
0,1,0,1.5729808767233588,1,2,2,2,1,1,2,1,0,1.0266019361836989,2.0194144670321585,0,False,True,False,False,True,False,False,False,False,True,True,False
0,1,1,0.18848851024232702,1,1,2,2,1,1,2,2,0,0.3436033691154218,0.16579522158836155,0,True,False,False,False,True,False,True,False,False,False,True,False
0,1,0,1.125056875803025,1,1,2,2,1,2,1,1,1,-0.11339080593026184,0.6547482014496006,0,True,False,False,False,False,True,False,False,False,True,False,True
1,1,0,-1.2774445836787656,1,1,1,1,1,1,1,1,1,0.15914390209698223,-0.9774425453483492,1,False,True,False,True,False,False,False,False,True,False,True,False
0,0,0,-1.0738427650786138,1,1,0,0,0,0,0,0,0,-1.4976677070686424,-0.9509506013428639,0,False,False,True,True,False,False,False,True,False,False,True,False
0,0,0,-0.7888002190384014,0,0,1,2,1,1,1,1,1,-1.1204397880309327,-0.8548289978429617,1,True,False,False,True,False,False,False,False,True,False,True,False
0,1,1,-0.8702409464784621,1,1,2,1,1,1,1,1,0,-0.4573827849646494,-0.7513117266415282,0,True,False,False,True,False,False,True,False,False,False,True,False
0,0,0,-1.0331224013585834,1,1,2,1,1,1,1,1,1,-0.4573827849646494,-0.8518265775223401,1,True,False,False,True,False,False,False,False,False,True,False,True
0,1,1,-0.9109613101984924,1,1,1,1,1,1,2,2,1,0.8005975441611056,-0.5977688345097367,0,False,True,False,True,False,False,False,False,True,False,True,False
0,1,0,0.06632741908223598,1,1,0,0,0,0,0,0,0,-1.4860351280674797,-0.708350624112633,0,False,False,True,False,False,True,False,True,False,False,False,True
0,0,0,1.2064976032430856,1,1,2,1,1,2,1,2,1,0.011243969082197169,0.6903136362769645,0,True,False,False,False,False,True,False,False,False,True,True,False
0,1,0,1.2879383306831464,1,2,1,2,1,2,1,2,1,0.179085466098976,0.9702231013149205,0,True,False,False,False,True,False,False,False,False,True,False,True
0,1,1,-1.2774445836787656,1,1,1,1,1,1,1,1,1,-0.6784017859867437,-0.9885691618306531,1,True,False,False,True,False,False,True,False,False,False,True,False
0,0,0,-0.30015585439803716,1,1,0,0,0,0,0,0,1,-1.462769970065154,-0.7876498431690521,0,False,False,True,False,False,True,False,False,False,True,False,True
0,0,0,-0.2594354906780068,1,1,1,2,2,1,1,1,1,-0.28954128794787104,-0.3223629999527131,0,True,False,False,False,True,False,False,False,False,True,True,False
0,0,1,-0.9109613101984924,1,1,0,0,0,0,0,0,1,-1.4893587220678117,-0.9112347619546408,0,False,False,True,False,True,False,True,False,False,False,False,True
0,0,0,0.8400143297628127,1,2,2,2,2,1,2,1,0,1.1246479591934997,1.337202755650905,0,False,True,False,False,True,False,False,False,False,True,True,False
0,0,0,-1.0331224013585834,1,1,1,1,1,1,2,1,1,0.4964886931307054,-0.7493910607011306,1,False,True,False,True,False,False,False,False,True,False,True,False
0,0,0,0.025607055362205634,1,1,1,2,2,1,1,1,1,0.4732235351283796,0.12958956478086506,0,False,True,False,True,False,False,False,True,False,False,False,True
1,1,0,1.5729808767233588,1,1,1,2,2,1,1,2,0,0.8205391081630994,1.8332202539136067,0,False,True,False,False,False,True,False,True,False,False,True,False
0,0,0,-0.13727439951791576,1,2,1,1,1,1,1,1,1,0.31369102311243185,-0.1280666672924835,0,False,True,False,True,False,False,False,False,True,False,True,False
0,1,1,-0.3408762181180675,1,2,2,1,1,2,2,2,0,0.5396954151350245,-0.15870901585882813,0,True,False,False,True,False,False,True,False,False,False,False,True
0,1,1,-0.5037576729981889,1,1,1,1,2,1,1,1,1,-0.5039131009693008,-0.5931989741687905,0,True,False,False,True,False,False,False,False,True,False,False,True
0,0,0,-1.2774445836787656,1,2,1,1,1,1,2,1,1,0.6593447991469852,-0.9707974827269734,0,False,True,False,True,False,False,False,False,True,False,True,False
0,0,1,0.880734693482843,1,2,1,2,1,1,1,1,1,-0.3244390249513595,0.35735405336802434,1,True,False,False,True,False,False,False,True,False,False,False,True
1,0,0,-1.1145631287986442,1,1,1,1,2,1,2,1,1,0.6676537841478158,-0.8246723349167178,1,False,True,False,True,False,False,False,False,False,True,True,False
0,1,1,1.6137012404433893,1,2,2,1,2,2,2,2,1,0.6460504231456565,1.6351046659925863,0,True,False,False,False,False,True,True,False,False,False,True,False
0,1,0,0.7992939660427822,1,1,2,2,2,2,2,2,1,1.3805646972190828,1.414537155526917,0,False,True,False,False,False,True,False,False,True,False,False,True
0,0,0,-0.9516816739185228,1,1,1,1,1,1,1,1,0,0.142525932095321,-0.720492765115147,0,False,True,False,True,False,False,False,False,True,False,True,False
0,0,0,-1.2774445836787656,1,1,1,1,1,1,1,1,1,-0.6435040489832552,-0.988105552810557,0,True,False,False,True,False,False,False,False,False,True,True,False
1,0,0,-1.2774445836787656,1,2,1,1,1,1,1,1,1,0.2954112561106046,-0.9756322625079744,1,False,True,False,True,False,False,False,False,True,False,False,True
0,1,1,0.025607055362205634,1,1,1,1,2,2,2,2,1,0.30372024111143525,0.05375637506516357,1,True,False,False,False,True,False,False,False,False,True,False,True
0,1,0,0.9214550572028734,1,2,1,1,2,1,1,1,1,0.43167861012422654,0.960266545692859,1,False,True,False,True,False,False,False,False,True,False,True,False
0,1,1,1.4915401492832983,1,2,1,1,1,2,2,2,1,1.1495749141959914,2.019193700832113,0,False,True,False,False,False,True,False,False,True,False,False,True
0,0,0,-1.2774445836787656,1,1,2,1,1,1,1,1,1,-0.46569176996548,-0.985743354470068,0,True,False,False,True,False,False,False,False,False,True,False,True
0,0,0,0.880734693482843,1,2,2,1,2,2,2,2,0,0.7424346491552913,1.0825930971381872,0,True,False,False,False,False,True,True,False,False,False,False,True
0,0,1,0.025607055362205634,1,1,0,0,0,0,0,0,1,-1.4827115340671475,-0.706959797052345,0,False,False,True,False,True,False,False,False,False,True,False,True
1,1,0,0.5142514200025698,1,2,1,2,2,2,2,1,1,1.1279715531938321,0.9901362125590438,0,False,True,False,False,True,False,True,False,False,False,False,True
0,0,1,-0.8702409464784621,0,0,1,1,1,1,1,1,0,-1.3148700370503688,-0.8663971467253571,0,True,False,False,True,False,False,False,False,True,False,True,False
0,0,0,-1.0738427650786138,1,1,2,2,1,1,1,1,1,-0.3011738669490337,-0.8599507736840222,0,True,False,False,True,False,False,True,False,False,False,False,True
0,0,0,-0.46303730927815856,1,1,2,1,2,1,2,1,0,0.019552954083027783,-0.37923237308448804,0,True,False,False,True,False,False,True,False,False,False,False,True
0,1,1,1.3286586944031769,1,2,0,0,0,0,0,0,1,-1.3115464430500368,-0.23610964559485415,0,False,False,True,False,False,True,True,False,False,False,True,False
1,1,0,-1.0738427650786138,1,2,1,1,1,1,1,2,1,0.6510358141461546,-0.7984673869712919,1,False,True,False,True,False,False,False,False,True,False,True,False
0,0,0,-0.9924020376385531,1,1,2,1,1,1,2,1,0,0.6709773781481484,-0.713030867553602,1,False,True,False,True,False,False,False,False,True,False,True,False
0,0,0,-0.8702409464784621,1,1,1,1,1,2,1,1,1,0.3020584441112687,-0.5991817381900293,1,False,True,False,True,False,False,False,False,True,False,False,True
0,1,1,0.43281069256250915,1,2,0,0,0,0,0,0,0,-1.3464441800535252,-0.5322012730961607,0,False,False,True,False,False,True,False,False,False,True,False,True
0,1,1,0.6771328748826912,0,0,1,2,1,1,2,2,1,-0.4307940329619915,0.11389308795761498,1,True,False,False,False,True,False,True,False,False,False,False,True
1,1,0,-1.2774445836787656,1,1,1,1,1,1,1,1,0,-0.6235624849812617,-0.9878406333705022,1,True,False,False,True,False,False,False,False,True,False,True,False
1,0,0,-0.7073594915983407,1,1,1,1,1,1,1,2,1,0.48651791112970877,-0.4976955160290163,1,False,True,False,True,False,False,False,False,True,False,False,True
0,1,1,1.125056875803025,1,1,2,2,2,1,1,1,0,-0.14164135493308597,0.6230682517430411,0,True,False,False,False,False,True,True,False,False,False,False,True
0,0,0,-0.62591876415828,0,0,1,1,1,1,1,1,0,-1.3181936310507012,-0.8391325210197118,0,True,False,False,True,False,False,False,True,False,False,False,True
1,1,0,-0.6666391278783103,1,1,1,1,1,1,1,1,1,0.23392476710445778,-0.49252958694794663,1,False,True,False,True,False,False,True,False,False,False,False,True
0,1,1,0.10704778280226633,1,1,0,0,0,0,0,0,0,-1.4860351280674797,-0.6784368040064392,0,False,False,True,False,True,False,True,False,False,False,False,True
1,1,0,0.47353105628253944,1,2,1,2,1,1,1,2,0,0.785641371159611,0.719521004543012,1,False,True,False,False,True,False,False,False,False,True,False,True
0,1,1,-0.8295205827584317,0,0,1,1,1,2,1,1,0,-1.1470285400335904,-0.8452918980009871,0,True,False,False,False,True,False,False,True,False,False,True,False
0,0,0,-1.2774445836787656,1,1,0,0,0,0,0,0,0,-1.481049737066981,-0.999232169292861,0,False,False,True,True,False,False,False,False,False,True,False,True
0,0,0,-0.1779947632379461,1,1,2,2,1,2,1,1,1,-0.1615829189350795,-0.27754746134343394,0,True,False,False,False,True,False,False,False,True,False,True,False
0,1,0,1.5322605130033284,1,2,0,0,0,0,0,0,0,-1.3165318340505352,-0.15120296505727399,0,False,False,True,False,False,True,True,False,False,False,False,True
0,0,1,-1.1145631287986442,1,1,1,1,1,1,1,1,0,-0.6235624849812617,-0.9102633906744397,1,True,False,False,True,False,False,False,False,False,True,True,False
0,0,0,-0.5851984004382496,1,1,1,2,2,1,2,2,0,1.2143849972024705,-0.2157550019506396,0,False,True,False,True,False,False,False,True,False,False,False,True
0,1,0,1.5322605130033284,1,2,2,1,1,2,2,2,1,0.40508985812156867,1.3274669662288892,0,True,False,False,False,False,True,False,True,False,False,False,True
0,1,1,-0.9516816739185228,1,2,1,2,1,1,1,1,1,-0.31446824295036285,-0.7868550848488876,0,True,False,False,True,False,False,False,False,False,True,True,False
1,0,0,1.4100994218432374,1,1,2,2,1,2,2,1,1,0.9202469281730669,1.7032331153266926,0,False,True,False,False,False,True,True,False,False,False,True,False
0,0,0,-1.2774445836787656,1,1,2,1,1,1,1,1,1,-0.5421344319731216,-0.9867588789902784,0,True,False,False,True,False,False,True,False,False,False,True,False
0,1,1,-0.5851984004382496,1,1,0,0,0,0,0,0,0,-1.5093002860698053,-0.8716072290464357,0,False,False,True,False,False,True,False,False,False,True,True,False
0,0,0,-1.1552834925186746,1,2,1,1,1,1,1,1,0,-0.43245582996215753,-0.919358958116323,1,True,False,False,True,False,False,False,True,False,False,False,True
1,1,1,1.5729808767233588,1,1,2,2,2,1,1,1,1,0.7291402731539627,1.7202321127302123,0,False,True,False,False,True,False,True,False,False,False,False,True
0,1,1,-0.0965540357978854,1,2,2,2,1,1,2,1,1,0.9850570111795457,0.24522690036480796,1,False,True,False,True,False,False,False,False,True,False,False,True
0,1,0,-1.2774445836787656,1,1,2,1,2,1,1,1,0,-0.3011738669490337,-0.9835577690896156,0,True,False,False,True,False,False,False,False,False,True,False,True
0,0,0,0.9214550572028734,1,2,2,1,2,1,1,1,1,0.6477122201458225,1.0184163627848994,0,False,True,False,False,True,False,False,True,False,False,True,False
0,0,0,1.0843365120829946,1,1,1,1,2,2,2,1,1,-0.003712203919297562,0.6411710801467894,0,True,False,False,True,False,False,False,False,True,False,False,True
0,0,0,-1.2774445836787656,1,1,1,1,1,1,1,1,1,0.179085466098976,-0.9771776259082944,1,False,True,False,True,False,False,False,False,False,True,True,False
0,1,0,-1.0331224013585834,1,1,1,1,1,1,1,1,1,0.14751132309581955,-0.7972973261110498,0,False,True,False,True,False,False,True,False,False,False,True,False
0,1,1,0.5142514200025698,1,1,2,1,1,2,1,1,0,-0.33607160395252245,0.11939016633875309,0,True,False,False,False,False,True,True,False,False,False,False,True
0,1,1,0.880734693482843,1,2,0,0,0,0,0,0,1,-1.329826210051864,-0.4155484129920074,0,False,False,True,False,True,False,True,False,False,False,True,False
0,1,1,0.758573602322752,1,2,0,0,0,0,0,0,1,-1.3564149620545218,-0.4710931889235082,0,False,False,True,False,True,False,False,False,False,True,False,True
1,1,0,1.6137012404433893,1,2,1,2,2,1,2,2,0,1.3373579752147637,2.3378034807380823,0,False,True,False,False,True,False,False,True,False,False,True,False
0,1,0,0.47353105628253944,1,1,2,2,1,2,1,1,1,-0.16324471593524553,0.14157716944334697,0,True,False,False,False,True,False,True,False,False,False,False,True
0,0,0,-1.2367242199587352,1,1,0,0,0,0,0,0,0,-1.4860351280674797,-0.989297690290804,0,False,False,True,True,False,False,False,False,False,True,False,True
0,0,0,1.369379058123207,1,2,1,1,2,1,2,1,1,0.9102761461720702,1.6661664703390175,0,False,True,False,False,True,False,True,False,False,False,True,False
0,1,1,1.4508197855632678,0,0,2,2,1,1,2,1,0,-0.6634456129852487,0.3092270217580595,0,True,False,False,False,True,False,False,False,False,True,False,True
0,0,0,-0.055833672077855064,1,1,0,0,0,0,0,0,0,-1.4577845790646555,-0.7037807637716869,0,False,False,True,False,False,True,False,True,False,False,True,False
1,0,0,-0.46303730927815856,1,2,1,1,1,1,2,2,1,1.0182929511828682,-0.1140038603495718,0,False,True,False,True,False,False,True,False,False,False,True,False
0,0,1,-0.46303730927815856,1,2,2,1,1,1,1,1,0,0.5180920541328647,-0.23670571433497753,0,False,True,False,True,False,False,False,False,True,False,False,True
0,1,1,0.9214550572028734,1,2,2,1,2,2,2,2,1,0.6759627691486464,1.0484847192311249,0,True,False,False,False,False,True,True,False,False,False,True,False
0,0,0,-0.9516816739185228,0,0,1,1,1,1,2,1,1,-0.9991286070188055,-0.877413380107638,1,True,False,False,True,False,False,False,True,False,False,False,True
1,1,0,1.5729808767233588,1,2,2,2,2,2,2,2,1,1.6713791722481544,2.5314375147981747,0,False,True,False,False,False,True,True,False,False,False,False,True
0,0,0,-1.2774445836787656,1,1,1,1,1,1,1,2,1,0.5430190091353566,-0.9723428461272934,1,False,True,False,True,False,False,False,False,True,False,True,False
0,1,1,-0.4223169455581282,1,1,0,0,0,0,0,0,0,-1.4893587220678117,-0.8167468283350767,0,False,False,True,False,True,False,False,False,False,True,False,True
0,1,1,-1.2774445836787656,1,1,0,0,0,0,0,0,0,-1.4694171580658184,-0.9990776329528288,1,False,False,True,True,False,False,False,False,False,True,True,False
0,0,0,1.1657772395230555,1,2,1,1,2,2,2,2,1,1.3905354792200795,1.8301957569729803,1,False,True,False,False,False,True,False,False,True,False,True,False
0,1,0,1.4100994218432374,1,2,1,2,2,2,2,2,0,0.7108605061521354,1.5897592885031975,0,True,False,False,False,False,True,True,False,False,False,True,False
1,0,0,-0.748079855318371,1,1,2,2,1,1,1,1,0,0.46823814412788106,-0.5472796045592828,0,False,True,False,True,False,False,False,False,True,False,True,False
0,1,0,1.0843365120829946,1,2,2,2,2,2,2,1,1,1.395520870220578,1.752706820756936,1,False,True,False,True,False,False,False,False,True,False,False,True
1,1,0,-0.46303730927815856,1,1,1,1,2,1,2,1,0,0.7241548821534641,-0.1881150737049167,0,False,True,False,True,False,False,True,False,False,False,False,True
0,0,0,-1.1552834925186746,0,0,2,2,1,2,1,1,0,-0.7432118689932226,-0.9435107804013235,0,True,False,False,True,False,False,False,False,False,True,False,True
0,0,0,-1.1960038562387048,1,1,1,1,1,1,2,2,1,0.8205391081630994,-0.9019846581727254,1,False,True,False,True,False,False,False,False,True,False,True,False
0,1,0,1.5322605130033284,1,2,0,0,0,0,0,0,0,-1.3464441800535252,-0.24688303615708473,0,False,False,True,False,False,True,True,False,False,False,False,True
0,0,0,-1.1960038562387048,1,1,1,2,1,2,2,2,1,1.1013828011911744,-0.8689359580258826,1,False,True,False,True,False,False,False,False,True,False,True,False
1,0,0,-0.46303730927815856,1,1,0,0,0,0,0,0,0,-1.4710789550659844,-0.8184908813154379,0,False,False,True,False,True,False,True,False,False,False,False,True
0,0,0,-0.5037576729981889,1,1,0,0,0,0,0,0,1,-1.5009913010689746,-0.8508993594821481,0,False,False,True,True,False,False,False,True,False,False,False,True
0,1,1,-0.4223169455581282,1,1,0,0,0,0,0,0,0,-1.479387940066815,-0.7925729294300715,0,False,False,True,False,True,False,True,False,False,False,False,True
0,0,0,-1.2774445836787656,1,1,1,1,1,1,1,2,1,-0.3011738669490337,-0.9835577690896156,1,True,False,False,True,False,False,False,False,False,True,False,True
0,0,0,1.247217966963116,1,1,0,0,0,0,0,0,1,-1.4677553610656522,-0.4347329957759796,0,False,False,True,False,False,True,False,False,False,True,True,False
0,1,1,1.5322605130033284,1,1,0,0,0,0,0,0,0,-1.4943441130683104,-0.39938832714866146,0,False,False,True,False,False,True,True,False,False,False,True,False
0,0,0,-0.7888002190384014,1,1,1,2,2,1,1,1,1,0.4998122871310375,-0.5783414089057142,1,False,True,False,True,False,False,False,False,True,False,False,True
0,0,0,-1.1145631287986442,1,1,1,1,1,1,2,1,0,0.5131066631323666,-0.8384922990395792,0,False,True,False,True,False,False,False,False,True,False,True,False
0,1,1,1.6137012404433893,1,2,2,2,2,2,2,2,1,1.7162476912526399,2.7639705533063212,0,False,True,False,False,False,True,False,True,False,False,True,False
0,0,0,-0.7888002190384014,0,0,1,2,1,1,1,1,1,-1.1004982240289392,-0.8359755643590581,0,True,False,False,True,False,False,False,False,True,False,True,False
0,1,0,1.1657772395230555,1,1,1,2,2,2,1,2,0,0.9767480261787151,1.5226463636893017,0,False,True,False,True,False,False,False,True,False,False,False,True
0,0,0,-1.2774445836787656,1,1,0,0,0,0,0,0,0,-1.4660935640654862,-0.9990334797128197,0,False,False,True,True,False,False,False,False,True,False,False,True
1,1,0,0.9621754209229036,1,2,1,1,1,2,1,1,1,0.4017662641212361,0.879731035916184,0,False,True,False,True,False,False,True,False,False,False,True,False
0,0,0,-1.1552834925186746,1,1,0,0,0,0,0,0,0,-1.4827115340671475,-0.9708416359669826,0,False,False,True,True,False,False,False,False,False,True,True,False
0,0,0,0.10704778280226633,1,2,2,1,1,1,1,1,0,-0.3161300399505289,-0.15859863275880529,0,True,False,False,False,False,True,False,False,False,True,False,True
0,1,0,-0.5851984004382496,0,0,1,1,2,1,2,1,1,-0.8545522680043529,-0.7123906455734695,1,True,False,False,True,False,False,False,False,True,False,True,False
0,1,0,1.6137012404433893,1,2,1,2,2,1,2,2,0,0.5779167461388456,1.5458047380740967,0,True,False,False,False,False,True,True,False,False,False,False,True
1,0,0,0.6771328748826912,1,2,2,2,2,2,1,2,0,1.2708860952081187,1.2728935615775894,0,False,True,False,False,True,False,True,False,False,False,True,False
0,1,0,0.47353105628253944,1,2,2,2,2,2,1,1,1,1.0083221691818711,0.7847132634165104,0,False,True,False,True,False,False,False,True,False,False,True,False
1,1,0,-1.1960038562387048,1,1,1,1,1,2,2,1,1,0.6360796411446599,-0.8900853599902617,1,False,True,False,True,False,False,False,False,False,True,True,False
0,1,1,0.18848851024232702,1,2,1,2,2,1,1,2,1,1.0099839661820376,0.5517166158882676,0,False,True,False,True,False,False,False,False,True,False,True,False
0,1,0,1.1657772395230555,1,2,1,2,2,1,2,2,1,0.4998122871310375,1.1618923161946064,0,True,False,False,False,True,False,False,False,True,False,False,True
0,1,0,1.5322605130033284,1,2,2,1,2,2,1,2,1,0.33363258711442517,1.3389468086312661,0,True,False,False,False,False,True,False,True,False,False,False,True
1,0,0,-1.2774445836787656,1,1,1,1,1,1,1,1,1,0.16911468409797886,-0.9773100856283219,1,False,True,False,True,False,False,False,False,True,False,True,False
0,0,0,0.35136996512244845,1,1,0,0,0,0,0,0,0,-1.4727407520661506,-0.6656985942638018,0,False,False,True,True,False,False,False,False,True,False,True,False
0,1,1,1.5322605130033284,1,2,2,2,2,2,1,2,0,0.4516201741262198,1.3964122505031642,0,True,False,False,False,True,False,True,False,False,False,False,True
0,0,0,-1.2774445836787656,1,1,1,1,1,1,2,1,1,-0.3726311379561772,-0.9845070637498119,1,True,False,False,True,False,False,False,False,False,True,True,False
0,0,0,0.758573602322752,1,1,0,0,0,0,0,0,0,-1.517609271070636,-0.563174770962574,0,False,False,True,False,True,False,False,False,True,False,False,True
0,1,1,0.3920903288424788,1,1,0,0,0,0,0,0,0,-1.4876969250676457,-0.640111791678504,0,False,False,True,False,False,True,False,False,False,True,True,False
0,1,1,1.5322605130033284,1,2,2,2,2,2,1,1,0,0.9684390411778845,1.896712613046753,1,False,True,False,False,False,True,True,False,False,False,True,False
0,0,0,0.6364125111626608,1,1,0,0,0,0,0,0,0,-1.4893587220678117,-0.5646318278828756,0,False,False,True,False,True,False,True,False,False,False,False,True
0,1,1,1.4508197855632678,1,2,2,2,2,2,2,2,1,1.608230886241842,2.4605274113434925,1,False,True,False,False,False,True,False,False,True,False,False,True
0,0,0,0.6364125111626608,1,2,0,0,0,0,0,0,0,-1.3547531650543558,-0.48579621784655247,0,False,False,True,False,False,True,False,True,False,False,True,False
1,1,0,-0.2594354906780068,1,1,1,2,1,1,1,2,0,0.6709773781481484,-0.05013619867634777,1,False,True,False,True,False,False,False,False,True,False,True,False
0,1,0,-0.8702409464784621,1,2,1,2,1,1,1,1,1,0.5230774451333633,-0.6121407141327124,1,False,True,False,True,False,False,True,False,False,False,False,True
